PkMn, PokeName, Quick Move Name, Charge Move Name, Attack, Defense, Att*Def, Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%, Defender Quick Move PPS, Defender Charge PPS Active Fraction, Defender Total PPS, D_IV0%, D_IV10%, D_IV20%, D_IV30%, D_IV40%, D_IV50%, D_IV60%, D_IV70%, D_IV80%, D_IV90%, D_IV100%
50,Diglett,Scratch,Dig,15.5603222417,1.72,26.7637542557,1,108,86,20,12.0,15.3862068966,0.711033274956,14.4077057793,29.6794236646,32.7367568406,35.9386713441,39.2880847356,42.7879145753,46.4410784238,50.2504938415,54.2190783888,58.3497496261,62.6454251138, 2.4, 0.329813160032, 5.16064987815,9.58642321365,10.6307774787,11.7258738336,12.8727573101,14.0724729397,15.3260657541,16.6345807847,17.9990630633,19.4205576214,20.9001094907,22.4387637027
50,Diglett,Scratch,Mud Bomb,14.7034788274,1.72,25.2899835831,1,108,86,20,12.0,14.7230769231,0.592833876221,13.6143322476,28.0450989821,30.9340773029,33.9596754479,37.1246503192,40.4317588192,43.8837578502,47.4834043143,51.233455114,55.1366671515,59.195797329, 2.4, 0.225526641884, 4.18304832714,7.77043057249,8.61694883364,9.50459691747,10.4342218913,11.4066708223,12.4227907779,13.4834288253,14.5894320318,15.7416474647,16.9409221913,18.1881032788
50,Diglett,Scratch,Rock Tomb,12.96,1.72,22.2912,0,108,86,20,12.0,10.3235294118,0.592833876221,12.0,24.719625,27.26604,29.932875,32.72256,35.637525,38.6802,41.853015,45.1584,48.598785,52.1766, 2.4, 0.275782155272, 3.73105446118,6.93080676709,7.68585559458,8.47759001506,9.30676556706,10.1741377891,11.0804622197,12.0264943975,13.0129898608,14.0407041483,15.1103927985,16.2228113499
51,Dugtrio,Sucker Punch,Earthquake,25.1853988868,9.8,246.816909091,1,148,140,70,10.0,30.0119047619,0.350649350649,17.01716141,257.389480032,268.239643418,279.370845226,290.786531429,302.490148003,314.485140923,326.774956165,339.363039703,352.252837513,365.447795571, 2.59259259259, 0.122807017544, 4.85417478882,70.4049511371,73.4207953239,76.515823237,79.6910178467,82.9473621235,86.2858390376,89.7074315596,93.2131226598,96.8038953086,100.480732476,104.244617134
51,Dugtrio,Sucker Punch,Mud Bomb,18.7569193154,9.8,183.817809291,1,148,140,70,10.0,14.6730769231,0.572127139364,12.673594132,191.691770747,199.772470208,208.062474075,216.564348753,225.280660643,234.213976149,243.366861673,252.741883619,262.341608388,272.168602384, 2.59259259259, 0.257425742574, 4.56925192519,66.272429923,69.11125474,72.0246154791,75.0134374137,78.0786458174,81.2211659636,84.441923126,87.7418425779,91.121849593,94.5828694447,98.1258274065
51,Dugtrio,Sucker Punch,Stone Edge,22.5212461696,9.8,220.708212462,1,148,140,70,10.0,28.3064516129,0.284984678243,15.2170582227,230.162399544,239.864814888,249.818539948,260.02665618,270.492245036,281.218387972,292.208166442,303.4646619,314.9909558,326.790129597, 2.59259259259, 0.0936555891239, 4.20552198724,60.996890903,63.6097344015,66.2911804775,69.0420807491,71.8632868345,74.7556503519,77.7200229196,80.7572561557,83.8682016784,87.053711106,90.3146360566
51,Dugtrio,Mud Shot,Earthquake,28.6710146489,9.8,280.975943559,1,148,140,70,13.6363636364,30.1028138528,0.348341232227,19.3723071952,293.011740081,305.363547364,318.0352883,331.030885782,344.354262702,358.009341951,372.000046423,386.330299009,401.004022602,416.025140093, 2.94117647059, 0.103375527426, 4.81545678302,69.8433851809,72.8351743063,75.9055155705,79.0553841034,82.2857550352,85.5976034956,88.9919046149,92.4696335229,96.0317653497,99.6792752252,103.41313828
51,Dugtrio,Mud Shot,Mud Bomb,21.1324797268,9.8,207.098301323,1,148,140,70,13.6363636364,14.763986014,0.569640062598,14.2787025181,215.969498562,225.073617136,234.413548482,243.992184038,253.81241524,263.877133525,274.189230332,284.751597098,295.567125259,306.638706253, 2.94117647059, 0.222086638194, 4.58319929003,66.4747225026,69.3222126605,72.2444662569,75.2424113895,78.3169761562,81.4690886549,84.6996769835,88.0096692397,91.3999935215,94.8715779268,98.4253505533
51,Dugtrio,Mud Shot,Stone Edge,26.7051677136,9.8,261.710643594,1,148,140,70,13.6363636364,29.215542522,0.282920469361,18.0440322389,272.921197828,284.426095339,296.228990042,308.333535854,320.743386691,333.462196471,346.493619109,359.841308522,373.508918627,387.500103339, 2.94117647059, 0.0784242862306, 4.31436245359,62.5755130269,65.2559778827,68.0068207761,70.8289153654,73.723135309,76.6903542653,79.7314458927,82.8472838497,86.0387417945,89.3066933857,92.6520122815
52,Meowth,Scratch,Night Slash,15.6,7.52,117.312,0,104,94,80,15.0,12.9861111111,0.282920469361,15.0,123.16993125,129.21855,135.46089375,141.9,148.53890625,155.38065,162.42826875,169.6848,177.15328125,184.83675, 3.0, 0.232186732187, 4.41408169533,34.5216501229,36.2454759297,38.0254157502,39.8623634357,41.7572128378,43.7108578082,45.7241921982,47.7981098596,49.9335046437,52.1312704022,54.3923009866
52,Meowth,Scratch,Dark Pulse,15.6,7.52,117.312,0,104,94,80,15.0,13.2321428571,0.282920469361,15.0,123.16993125,129.21855,135.46089375,141.9,148.53890625,155.38065,162.42826875,169.6848,177.15328125,184.83675, 3.0, 0.228971962617, 4.43393691589,34.6769338318,36.4085136731,38.1964599375,40.0416704972,41.9450432243,43.9074759912,45.92986667,48.013113133,50.1581132523,52.3657649003,54.6369659492
52,Meowth,Scratch,Body Slam,21.1096547884,7.52,158.744604009,1,104,94,80,15.0,32.4262820513,0.304008908686,20.2977449889,166.671456987,174.856345049,183.303378487,192.016667595,201.000322666,210.258453994,219.795171871,229.614586592,239.72080845,250.117947738, 3.0, 0.0803413772808, 4.58259638022,35.8395697705,37.6292054066,39.4770972992,41.384173424,43.3513617569,45.3795902736,47.4697869498,49.6228797613,51.8397966839,54.1214656934,56.4688147655
52,Meowth,Bite,Night Slash,12.8625477707,7.52,96.7263592357,1,104,94,80,12.0,12.6111111111,0.601910828025,12.3678343949,101.556354142,106.543575143,111.690526726,116.999713376,122.47363958,128.114809825,133.925728597,139.908900382,146.066829668,152.402020939, 2.4, 0.232186732187, 3.89244471744,30.4420316462,31.9621432161,33.5317374896,35.1516026865,36.822527027,38.5452987312,40.320706019,42.1495371106,44.032580226,45.9706235853,47.9644554085
52,Meowth,Bite,Dark Pulse,13.1991219512,7.52,99.2573970732,1,104,94,80,12.0,13.1571428571,0.59756097561,12.6914634146,104.213778416,109.331499988,114.613131809,120.061243902,125.678406288,131.467188988,137.430162023,143.569895415,149.888959184,156.389923354, 2.4, 0.228971962617, 3.95929906542,30.9648861308,32.5111062457,34.10765895,35.7553460017,37.4549691589,39.2073301796,41.013230822,42.873472844,44.7888580037,46.7601880593,48.7882647687
52,Meowth,Bite,Body Slam,18.9144498886,7.52,142.236663163,1,104,94,80,12.0,32.3512820513,0.304008908686,18.1869710468,149.339198232,156.67293517,164.24155684,172.048746102,180.098185819,188.393558852,196.938548062,205.736836312,214.792106462,224.108041375, 2.4, 0.0803413772808, 4.02658328428,31.4911025497,33.0635990865,34.6872835633,36.3629713632,38.0914778693,39.8736184648,41.7102085328,43.6020634563,45.5499986185,47.5548294025,49.6173711914
53,Persian,Scratch,Night Slash,23.4,18.98,444.132,0,156,146,130,15.0,12.9861111111,0.304008908686,15.0,458.23640625,472.63545,487.33216875,502.3296,517.63078125,533.23875,549.15654375,565.3872,581.93375625,598.79925, 3.0, 0.232186732187, 4.41408169533,130.695662101,134.846195531,139.083432561,143.408267042,147.821592826,152.324303764,156.917293708,161.601456509,166.37768602,171.246876091,176.209920574
53,Persian,Scratch,Power Gem,23.4,18.98,444.132,0,156,146,130,15.0,14.1681034483,0.304008908686,15.0,458.23640625,472.63545,487.33216875,502.3296,517.63078125,533.23875,549.15654375,565.3872,581.93375625,598.79925, 3.0, 0.197470817121, 4.36603842412,129.273158492,133.378517135,137.569635687,141.847398272,146.212689012,150.66639203,155.209391449,159.842571391,164.566815981,169.383009339,174.292035589
53,Persian,Scratch,Play Rough,26.4343377483,18.98,501.723730464,1,156,146,130,15.0,19.3405172414,0.448123620309,16.9450883002,517.657091085,533.923295604,550.5257754,567.467961854,584.753286346,602.385180257,620.367074966,638.702401854,657.394592302,676.44707769, 3.0, 0.139710942877, 4.47232450103,132.420161686,136.625460462,140.918606873,145.300506563,149.772065178,154.334188365,158.987781768,163.733751034,168.573001809,173.506439737,178.534970465
53,Persian,Feint Attack,Night Slash,18.8066037736,18.98,356.949339623,1,156,146,130,11.5384615385,12.5534188034,0.509433962264,12.0555152395,368.285065255,379.857591346,391.669359137,403.722809869,416.020384785,428.564525127,441.357672136,454.402267054,467.700751123,481.255565584, 3.94736842105, 0.26213592233, 5.21611277072,154.442839806,159.347518043,164.354653776,169.465303267,174.680522778,180.001368573,185.428896915,190.964164065,196.608226288,202.362139846,208.226961002
53,Persian,Feint Attack,Power Gem,19.8169614656,18.98,376.125928617,1,156,146,130,11.5384615385,14.0815649867,0.457991156033,12.7031804266,388.070649777,400.264893159,412.711231156,425.412236163,438.370480574,451.588536782,465.068977182,478.814374168,492.827300133,507.110327473, 3.94736842105, 0.224249922672, 5.27262425944,156.116077173,161.07389281,166.135275969,171.301294357,176.57301568,181.951507643,187.437837955,193.03307432,198.738284446,204.554536039,210.482896806
53,Persian,Feint Attack,Play Rough,22.3092592593,18.98,423.429740741,1,156,146,130,11.5384615385,19.2539787798,0.358024691358,14.3008072175,436.876700387,450.60456364,464.616226411,478.914584615,493.502534166,508.382970976,523.558790959,539.032890028,554.808164098,570.887509081, 3.94736842105, 0.160220994475, 5.47434126647,162.088675691,167.236164569,172.491183195,177.854840124,183.32824391,188.912503106,194.608726267,200.418021947,206.3414987,212.380265079,218.53542964
54,Psyduck,Water Gun,Psybeam,19.8,11.2,221.76,0,132,112,100,15.0,10.9013157895,0.358024691358,15.0,230.69300625,239.86125,249.26776875,258.9156,268.80778125,278.94735,289.33734375,299.9808,310.88075625,322.04025, 3.0, 0.298540965208, 4.38251964085,64.7911703704,67.4011087265,70.079775947,72.8280594919,75.6468468215,78.5370253961,81.4994826759,84.5351061211,87.6447831919,90.8294013486,94.0898480513
54,Psyduck,Water Gun,Aqua Tail,24.6777503016,11.2,276.390803378,1,132,112,100,15.0,24.3111702128,0.396863691194,18.69526538,287.524464877,298.951314875,310.675139164,322.699723534,335.028853778,347.666315686,360.61589505,373.88137766,387.466549308,401.375195786, 3.0, 0.116295510781, 4.63020943796,68.4530163309,71.2104623207,74.0405215701,76.9441316964,79.9222303171,82.9757550495,86.105643511,89.3128333191,92.5982620912,95.9628674447,99.407586997
54,Psyduck,Water Gun,Cross Chop,24.67265625,11.2,276.33375,1,132,112,100,15.0,31.875,0.21875,18.69140625,287.465113257,298.889604492,310.611008716,322.633110937,334.959696167,347.594549414,360.541455688,373.8042,387.386567358,401.292342773, 3.0, 0.0530303030303, 4.02414772727,59.493,61.8895157866,64.3491402699,66.8726883398,69.4609748864,72.1148147994,74.8350229687,77.6224142844,80.4778036364,83.4020059144,86.3958360085
54,Psyduck,Zen Headbutt,Psybeam,15.0857142857,11.2,168.96,0,132,112,100,11.4285714286,10.8120300752,0.21875,11.4285714286,175.7661,182.751428571,189.9183,197.269028571,204.805928571,212.531314286,220.4475,228.5568,236.861528571,245.364, 3.93442622951, 0.309642372114, 5.05966500679,74.8020874604,77.8152887356,80.9078382073,84.0807604577,87.3350800688,90.6718216229,94.0920097021,97.5966688886,101.186823765,104.863498912,108.627718914
54,Psyduck,Zen Headbutt,Aqua Tail,19.9351876637,11.2,223.274101833,1,132,112,100,11.4285714286,24.2218844985,0.28716904277,15.1024148967,232.26809961,241.49894101,250.969684269,260.683387629,270.643109327,280.851907603,291.312840695,302.028966843,313.003344286,324.239031263, 3.93442622951, 0.121796717535, 5.52032824647,81.6125327959,84.9000745777,88.2741889073,91.7359936511,95.2866066755,98.9271458471,102.658729032,106.482474098,110.399498909,114.410921334,118.517859238
54,Psyduck,Zen Headbutt,Cross Chop,18.9491289199,11.2,212.230243902,1,132,112,100,11.4285714286,31.4285714286,0.146341463415,14.3554006969,220.779369512,229.553623693,238.555913415,247.789145645,257.256227352,266.960065505,276.903567073,287.089639024,297.521188328,308.201121951, 3.93442622951, 0.0557275541796, 4.94117647059,73.0503529412,75.9929902941,79.0131176471,82.1117355882,85.2898447059,88.5484455882,91.8885388235,95.311125,98.8172047059,102.407778529,106.083847059
55,Golduck,Water Gun,Psychic,33.3780044843,28.16,939.924606278,1,194,176,160,15.0,20.0178571429,0.439461883408,17.2051569507,964.220331005,988.929882769,1014.05674562,1039.60440359,1065.57634073,1091.97604109,1118.8069887,1146.07266762,1173.77656189,1201.92215555, 3.0, 0.135546334716, 4.49270401107,245.438217206,251.782448778,258.234741114,264.796003985,271.467147165,278.249080425,285.142713539,292.148956279,299.268718418,306.502909727,313.852439981
55,Golduck,Water Gun,Hydro Pump,39.1919255875,28.16,1103.64462454,1,194,176,160,15.0,29.9802631579,0.34725848564,20.2020234987,1132.17228071,1161.18584605,1190.68941147,1220.68706789,1251.18290619,1282.18101731,1313.68549215,1345.70042162,1378.22989662,1411.27800808, 3.0, 0.0961677512654, 4.72969088937,258.384905163,265.063790349,271.856436426,278.763801155,285.786842299,292.926517621,300.183784882,307.559601845,315.054926273,322.670715928,330.407928572
55,Golduck,Water Gun,Ice Beam,32.221318002,28.16,907.352314936,1,194,176,160,15.0,18.1832191781,0.505440158259,16.6089268051,930.806091895,954.659355066,978.915467756,1003.57779327,1028.64969493,1054.13453602,1080.03567987,1106.35648977,1133.10032904,1160.27056099, 3.0, 0.169711059449, 4.65099219528,254.085564025,260.65331731,267.332938585,274.125369676,281.031552408,288.052428608,295.188940101,302.442028713,309.812636271,317.3017046,324.910175526
55,Golduck,Confusion,Psychic,25.8734620115,28.16,728.596690243,1,194,176,160,9.93377483444,19.8912015137,0.341761115955,13.3368360884,747.429886549,766.583867105,786.061332621,805.864983805,825.997521367,846.461646016,867.260058462,888.395459413,909.87054958,931.688029671, 4.2735042735, 0.182580344667, 6.03546609006,329.719926687,338.242721517,346.910684396,355.725037505,364.687003026,373.797803141,383.058660031,392.470795879,402.035432866,411.753793174,421.627098986
55,Golduck,Confusion,Hydro Pump,29.3395255917,28.16,826.201040663,1,194,176,160,9.93377483444,29.8536075288,0.260528893242,15.1234667999,847.557171696,869.277059914,891.363767819,913.820357914,936.6498927,959.85543468,983.440046354,1007.40679023,1031.7587288,1056.49892457, 4.2735042735, 0.131618010886, 6.46152485,352.995687166,362.12012756,371.399983781,380.836564287,390.431177537,400.185131989,410.099736104,420.176298338,430.416127152,440.820531004,451.390818353
55,Golduck,Confusion,Ice Beam,25.6320645408,28.16,721.798937468,1,194,176,160,9.93377483444,18.0565635489,0.403633491311,13.2124044025,740.456421457,759.431696803,778.727439018,798.346323614,818.291026102,838.564221995,859.168586804,880.106796041,901.381525219,922.995449848, 4.2735042735, 0.225507502207, 6.16012038017,336.529840417,345.228661908,354.075649694,363.072051201,372.219113851,381.51808507,390.970212282,400.576742912,410.338924383,420.25800412,430.335229548
56,Mankey,Karate Chop,Cross Chop,17.39453125,7.68,133.59,1,122,96,80,9.375,38.671875,0.166666666667,14.2578125,139.920736084,146.445556641,153.167348877,160.089,167.213397217,174.543427734,182.08197876,189.8319375,197.796191162,205.977626953, 2.67857142857, 0.0540540540541, 3.99704391892,37.4507027027,39.2254651473,41.0546373522,42.9390287189,44.8794486486,46.876706543,48.9316118032,51.0449738308,53.217602027,55.4503057934,57.7438945313
56,Mankey,Karate Chop,Low Sweep,15.7867598684,7.68,121.242315789,1,122,96,80,9.375,16.9010416667,0.473684210526,12.9399671053,126.987903809,132.90963713,139.010136097,145.292021053,151.757912341,158.410430304,165.252195287,172.285827632,179.513947682,186.939175781, 2.67857142857, 0.204545454545, 4.55060369318,42.6373363636,44.6578897272,46.7403881836,48.88575323,51.0949063636,53.3687690818,55.7082628817,58.1143092607,60.5878297159,63.1297457446,65.7409788441
56,Mankey,Karate Chop,Brick Break,17.506377551,7.68,134.448979592,1,122,96,80,9.375,24.609375,0.326530612245,14.3494897959,140.820422114,147.387197066,154.15221022,161.118367347,168.288574219,175.665736607,183.252760284,191.05255102,199.068014589,207.30205676, 2.67857142857, 0.121673003802, 4.44866920152,41.6822509506,43.6575434886,45.6933935361,47.7907019487,49.9503695817,52.1732972909,54.4603859316,56.8125363593,59.2306494297,61.7156259981,64.2683669202
56,Mankey,Scratch,Cross Chop,21.845625,7.68,167.7744,1,122,96,80,12.0,39.0,0.21875,17.90625,175.725110742,183.919570313,192.361404727,201.05424,210.001702148,219.207417188,228.675011133,238.40811,248.410339805,258.685326562, 2.4, 0.0530303030303, 3.72045454545,34.8591709091,36.5111224858,38.21371875,39.9677130938,41.7738589091,43.6329095881,45.5456185227,47.5127391051,49.5350247273,51.6132287813,53.7481046591
56,Mankey,Scratch,Low Sweep,18.0182123894,7.68,138.37987115,1,122,96,80,12.0,16.9666666667,0.557522123894,14.7690265487,144.937595857,151.696363938,158.659166121,165.828993133,173.208835702,180.801684558,188.610530426,196.638364035,204.888176114,213.362957389, 2.4, 0.201277955272, 4.30744408946,40.3590281406,42.2716140809,44.2428351038,46.2735634669,48.3646714275,50.517031243,52.7315151709,55.0089954687,57.3503443936,59.7564342032,62.228137155
56,Mankey,Scratch,Brick Break,21.0218772563,7.68,161.448017329,1,122,96,80,12.0,24.9375,0.404332129964,17.2310469314,169.098925248,176.984390794,185.107903254,193.472951913,202.08302606,210.941614982,220.052207965,229.418294296,239.043363263,248.930904152, 2.4, 0.119530416222, 4.19967982924,39.3493201281,41.2140567162,43.1359614461,45.1158847528,47.1546770715,49.2531888374,51.4122704856,53.6327724513,55.9155451697,58.2614390759,60.6713046051
