PkMn, PokeName, Quick Move Name, Charge Move Name, Attack, Defense, Att*Def, Should use charge, Base Attack, Base Defense, Base Stamina, Quick Move PPS, Charge Move PPS, Charge PPS Active Fraction, Total PPS, IV10%, IV20%, IV30%, IV40%, IV50%, IV60%, IV70%, IV80%, IV90%, IV100%
52,Meowth,Scratch,Body Slam,21.1096547884,7.52,158.744604009,1,104,94,80,15.0,32.4262820513,0.304008908686,20.2977449889,166.671456987,174.856345049,183.303378487,192.016667595,201.000322666,210.258453994,219.795171871,229.614586592,239.72080845,250.117947738
52,Meowth,Bite,Night Slash,12.8625477707,7.52,96.7263592357,1,104,94,80,12.0,12.6111111111,0.601910828025,12.3678343949,101.556354142,106.543575143,111.690526726,116.999713376,122.47363958,128.114809825,133.925728597,139.908900382,146.066829668,152.402020939
52,Meowth,Bite,Dark Pulse,13.1991219512,7.52,99.2573970732,1,104,94,80,12.0,13.1571428571,0.59756097561,12.6914634146,104.213778416,109.331499988,114.613131809,120.061243902,125.678406288,131.467188988,137.430162023,143.569895415,149.888959184,156.389923354
52,Meowth,Bite,Body Slam,18.9144498886,7.52,142.236663163,1,104,94,80,12.0,32.3512820513,0.304008908686,18.1869710468,149.339198232,156.67293517,164.24155684,172.048746102,180.098185819,188.393558852,196.938548062,205.736836312,214.792106462,224.108041375
53,Persian,Scratch,Night Slash,23.4,18.98,444.132,0,156,146,130,15.0,12.9861111111,0.304008908686,15.0,458.23640625,472.63545,487.33216875,502.3296,517.63078125,533.23875,549.15654375,565.3872,581.93375625,598.79925
53,Persian,Scratch,Power Gem,23.4,18.98,444.132,0,156,146,130,15.0,14.1681034483,0.304008908686,15.0,458.23640625,472.63545,487.33216875,502.3296,517.63078125,533.23875,549.15654375,565.3872,581.93375625,598.79925
53,Persian,Scratch,Play Rough,26.4343377483,18.98,501.723730464,1,156,146,130,15.0,19.3405172414,0.448123620309,16.9450883002,517.657091085,533.923295604,550.5257754,567.467961854,584.753286346,602.385180257,620.367074966,638.702401854,657.394592302,676.44707769
53,Persian,Feint Attack,Night Slash,18.8066037736,18.98,356.949339623,1,156,146,130,11.5384615385,12.5534188034,0.509433962264,12.0555152395,368.285065255,379.857591346,391.669359137,403.722809869,416.020384785,428.564525127,441.357672136,454.402267054,467.700751123,481.255565584
53,Persian,Feint Attack,Power Gem,19.8169614656,18.98,376.125928617,1,156,146,130,11.5384615385,14.0815649867,0.457991156033,12.7031804266,388.070649777,400.264893159,412.711231156,425.412236163,438.370480574,451.588536782,465.068977182,478.814374168,492.827300133,507.110327473
53,Persian,Feint Attack,Play Rough,22.3092592593,18.98,423.429740741,1,156,146,130,11.5384615385,19.2539787798,0.358024691358,14.3008072175,436.876700387,450.60456364,464.616226411,478.914584615,493.502534166,508.382970976,523.558790959,539.032890028,554.808164098,570.887509081
54,Psyduck,Water Gun,Psybeam,19.8,11.2,221.76,0,132,112,100,15.0,10.9013157895,0.358024691358,15.0,230.69300625,239.86125,249.26776875,258.9156,268.80778125,278.94735,289.33734375,299.9808,310.88075625,322.04025
54,Psyduck,Water Gun,Aqua Tail,24.6777503016,11.2,276.390803378,1,132,112,100,15.0,24.3111702128,0.396863691194,18.69526538,287.524464877,298.951314875,310.675139164,322.699723534,335.028853778,347.666315686,360.61589505,373.88137766,387.466549308,401.375195786
54,Psyduck,Water Gun,Cross Chop,24.67265625,11.2,276.33375,1,132,112,100,15.0,31.875,0.21875,18.69140625,287.465113257,298.889604492,310.611008716,322.633110937,334.959696167,347.594549414,360.541455688,373.8042,387.386567358,401.292342773
54,Psyduck,Zen Headbutt,Psybeam,15.0857142857,11.2,168.96,0,132,112,100,11.4285714286,10.8120300752,0.21875,11.4285714286,175.7661,182.751428571,189.9183,197.269028571,204.805928571,212.531314286,220.4475,228.5568,236.861528571,245.364
54,Psyduck,Zen Headbutt,Aqua Tail,19.9351876637,11.2,223.274101833,1,132,112,100,11.4285714286,24.2218844985,0.28716904277,15.1024148967,232.26809961,241.49894101,250.969684269,260.683387629,270.643109327,280.851907603,291.312840695,302.028966843,313.003344286,324.239031263
54,Psyduck,Zen Headbutt,Cross Chop,18.9491289199,11.2,212.230243902,1,132,112,100,11.4285714286,31.4285714286,0.146341463415,14.3554006969,220.779369512,229.553623693,238.555913415,247.789145645,257.256227352,266.960065505,276.903567073,287.089639024,297.521188328,308.201121951
55,Golduck,Water Gun,Psychic,33.3780044843,28.16,939.924606278,1,194,176,160,15.0,20.0178571429,0.439461883408,17.2051569507,964.220331005,988.929882769,1014.05674562,1039.60440359,1065.57634073,1091.97604109,1118.8069887,1146.07266762,1173.77656189,1201.92215555
55,Golduck,Water Gun,Hydro Pump,39.1919255875,28.16,1103.64462454,1,194,176,160,15.0,29.9802631579,0.34725848564,20.2020234987,1132.17228071,1161.18584605,1190.68941147,1220.68706789,1251.18290619,1282.18101731,1313.68549215,1345.70042162,1378.22989662,1411.27800808
55,Golduck,Water Gun,Ice Beam,32.221318002,28.16,907.352314936,1,194,176,160,15.0,18.1832191781,0.505440158259,16.6089268051,930.806091895,954.659355066,978.915467756,1003.57779327,1028.64969493,1054.13453602,1080.03567987,1106.35648977,1133.10032904,1160.27056099
55,Golduck,Confusion,Psychic,25.8734620115,28.16,728.596690243,1,194,176,160,9.93377483444,19.8912015137,0.341761115955,13.3368360884,747.429886549,766.583867105,786.061332621,805.864983805,825.997521367,846.461646016,867.260058462,888.395459413,909.87054958,931.688029671
55,Golduck,Confusion,Hydro Pump,29.3395255917,28.16,826.201040663,1,194,176,160,9.93377483444,29.8536075288,0.260528893242,15.1234667999,847.557171696,869.277059914,891.363767819,913.820357914,936.6498927,959.85543468,983.440046354,1007.40679023,1031.7587288,1056.49892457
55,Golduck,Confusion,Ice Beam,25.6320645408,28.16,721.798937468,1,194,176,160,9.93377483444,18.0565635489,0.403633491311,13.2124044025,740.456421457,759.431696803,778.727439018,798.346323614,818.291026102,838.564221995,859.168586804,880.106796041,901.381525219,922.995449848
56,Mankey,Karate Chop,Cross Chop,17.39453125,7.68,133.59,1,122,96,80,9.375,38.671875,0.166666666667,14.2578125,139.920736084,146.445556641,153.167348877,160.089,167.213397217,174.543427734,182.08197876,189.8319375,197.796191162,205.977626953
56,Mankey,Karate Chop,Low Sweep,15.7867598684,7.68,121.242315789,1,122,96,80,9.375,16.9010416667,0.473684210526,12.9399671053,126.987903809,132.90963713,139.010136097,145.292021053,151.757912341,158.410430304,165.252195287,172.285827632,179.513947682,186.939175781
56,Mankey,Karate Chop,Brick Break,17.506377551,7.68,134.448979592,1,122,96,80,9.375,24.609375,0.326530612245,14.3494897959,140.820422114,147.387197066,154.15221022,161.118367347,168.288574219,175.665736607,183.252760284,191.05255102,199.068014589,207.30205676
56,Mankey,Scratch,Cross Chop,21.845625,7.68,167.7744,1,122,96,80,12.0,39.0,0.21875,17.90625,175.725110742,183.919570313,192.361404727,201.05424,210.001702148,219.207417188,228.675011133,238.40811,248.410339805,258.685326562
56,Mankey,Scratch,Low Sweep,18.0182123894,7.68,138.37987115,1,122,96,80,12.0,16.9666666667,0.557522123894,14.7690265487,144.937595857,151.696363938,158.659166121,165.828993133,173.208835702,180.801684558,188.610530426,196.638364035,204.888176114,213.362957389
56,Mankey,Scratch,Brick Break,21.0218772563,7.68,161.448017329,1,122,96,80,12.0,24.9375,0.404332129964,17.2310469314,169.098925248,176.984390794,185.107903254,193.472951913,202.08302606,210.941614982,220.052207965,229.418294296,239.043363263,248.930904152
57,Primeape,Low Kick,Cross Chop,28.1006475225,19.5,547.962626689,1,178,150,130,10.4166666667,38.8020833333,0.189189189189,15.7868806306,564.545777845,581.457493454,598.70097036,616.279405405,634.195995434,652.453937289,671.056427814,690.006663851,709.307842246,728.96315984
57,Primeape,Low Kick,Low Sweep,24.4772611789,19.5,477.306592988,1,178,150,130,10.4166666667,16.9270833333,0.512195121951,13.7512703252,491.751460199,506.482525724,521.502574195,536.814390244,552.420758503,568.324463605,584.528290182,601.035022866,617.847446289,634.968345084
57,Primeape,Low Kick,Night Slash,20.5229996313,19.5,400.19849281,1,178,150,130,10.4166666667,12.4131944444,0.557522123894,11.5297750737,412.309815326,424.661101286,437.254685469,450.092902655,463.178087623,476.512575152,490.098700022,503.938797013,518.035200904,532.390246474
57,Primeape,Karate Chop,Cross Chop,25.37890625,19.5,494.888671875,1,178,150,130,9.375,38.671875,0.166666666667,14.2578125,509.865630615,525.139330078,540.712657471,556.5885,572.769744873,589.259279297,606.059990479,623.174765625,640.606491943,658.358056641
57,Primeape,Karate Chop,Low Sweep,23.0331414474,19.5,449.146258224,1,178,150,130,9.375,16.9010416667,0.473684210526,12.9399671053,462.738901095,476.600857031,490.734746376,505.143189474,519.828806666,534.794218298,550.042044711,565.57490625,581.395423258,597.506216077
57,Primeape,Karate Chop,Night Slash,19.3751502404,19.5,377.815429688,1,178,150,130,9.375,12.2829861111,0.519230769231,10.8849158654,389.249367103,400.90984683,412.799073064,424.91925,437.272581834,449.861272761,462.687526978,475.753548678,489.061542058,502.613711313
58,Growlithe,Ember,Flame Wheel,18.5714285714,12.1,224.714285714,0,156,110,110,11.9047619048,11.167184265,0.519230769231,11.9047619048,233.1046875,241.698928571,250.499419643,259.508571429,268.728794643,278.1625,287.812098214,297.68,307.768616071,318.080357143
58,Growlithe,Ember,Body Slam,23.5865324103,12.1,285.397042165,1,156,110,110,11.9047619048,25.9386446886,0.229074889868,15.1195720579,296.053222054,306.968286816,318.145298163,329.58731781,341.297407469,353.278628855,365.534043679,378.066713656,390.8797005,403.976065922
58,Growlithe,Ember,Flamethrower,25.2879053462,12.1,305.983654689,1,156,110,110,11.9047619048,24.0045155993,0.355828220859,16.2101957347,317.408499329,329.110903046,341.094148403,353.361517967,365.916294301,378.761759969,391.901197538,405.337889571,419.075118632,433.116167287
58,Growlithe,Bite,Flame Wheel,18.72,12.1,226.512,0,156,110,110,12.0,11.1695652174,0.355828220859,12.0,234.969525,243.63252,252.503415,261.58464,270.878625,280.3878,290.114595,300.06144,310.230765,320.625
58,Growlithe,Bite,Body Slam,25.3315857461,12.1,306.512187528,1,156,110,110,12.0,25.941025641,0.304008908686,16.2381959911,317.956766574,329.67938413,341.683328432,353.971887715,366.548350212,379.416004159,392.578137791,406.038039341,419.798997045,433.864299137
58,Growlithe,Bite,Flamethrower,27.1136953642,12.1,328.075713907,1,156,110,110,12.0,24.0068965517,0.448123620309,17.3805739514,340.3254338,352.87275257,365.721189783,378.874265007,392.335497806,406.108407748,420.196514399,434.603337325,449.332396091,464.387210265
59,Arcanine,Fire Fang,Fire Blast,44.5467934605,32.4,1443.31610812,1,230,180,180,14.880952381,30.8598286876,0.280821917808,19.3681710698,1477.04207388,1511.28618663,1546.05236843,1581.34454134,1617.16662741,1653.52254869,1690.41622725,1727.85158513,1765.83254438,1804.36302708
59,Arcanine,Fire Fang,Flamethrower,41.7538526147,32.4,1352.82482472,1,230,180,180,14.880952381,24.0789203612,0.355828220859,18.1538489629,1384.43628076,1416.53339765,1449.11985154,1482.19931858,1515.77547493,1549.85199674,1584.43256017,1619.52084137,1655.12051649,1691.23526169
59,Arcanine,Fire Fang,Bulldoze,34.2261904762,32.4,1108.92857143,0,230,180,180,14.880952381,10.6661414566,0.355828220859,14.880952381,1134.84090402,1161.15133929,1187.86289063,1214.97857143,1242.50139509,1270.434375,1298.78052455,1327.54285714,1356.72438616,1386.328125
59,Arcanine,Bite,Fire Blast,43.358360864,32.4,1404.81089199,1,230,180,180,12.0,30.787804878,0.364675984752,18.8514612452,1437.63710641,1470.96764455,1504.80632382,1539.15696165,1574.02337546,1609.40938267,1645.3188007,1681.75544697,1718.72313891,1756.22569393
59,Arcanine,Bite,Flamethrower,39.9753200883,32.4,1295.20037086,1,230,180,180,12.0,24.0068965517,0.448123620309,17.3805739514,1325.46531636,1356.19523567,1387.39364835,1419.06407396,1451.21003208,1483.83504226,1516.94262409,1550.53629711,1584.61958091,1619.19599503
59,Arcanine,Bite,Bulldoze,27.6,32.4,894.24,0,230,180,180,12.0,10.5941176471,0.448123620309,12.0,915.135705,936.35244,957.892635,979.75872,1001.953125,1024.47828,1047.336615,1070.53056,1094.062545,1117.935
60,Poliwag,Bubble,Bubble Beam,14.6739130435,7.84,115.043478261,0,108,98,80,13.5869565217,13.2707083958,0.448123620309,13.5869565217,120.647129755,126.428396739,132.390030571,138.534782609,144.865404212,151.384646739,158.095261549,165.0,172.101613451,179.402853261
60,Poliwag,Bubble,Mud Bomb,14.6739130435,7.84,115.043478261,0,108,98,80,13.5869565217,11.8781354515,0.448123620309,13.5869565217,120.647129755,126.428396739,132.390030571,138.534782609,144.865404212,151.384646739,158.095261549,165.0,172.101613451,179.402853261
60,Poliwag,Bubble,Body Slam,18.0636822417,7.84,141.619268775,1,108,98,80,13.5869565217,25.9806995541,0.253246753247,16.7256317053,148.517400152,155.634177349,162.972987308,170.537216968,178.330253269,186.355483153,194.616293559,203.116071429,211.858203701,220.846077318
60,Poliwag,Mud Shot,Bubble Beam,13.2593031638,7.84,103.952936804,1,108,98,80,10.9090909091,13.2037617555,0.596182085169,12.2771325591,109.016379239,114.240314489,119.627228674,125.179607913,130.899938326,136.790706031,142.854397149,149.093497797,155.510494097,162.107872167
60,Poliwag,Mud Shot,Mud Bomb,12.3367989757,7.84,96.7205039693,1,108,98,80,10.9090909091,11.8111888112,0.569640062598,11.4229620145,101.431661914,106.29214653,111.304270967,116.470348374,121.792691901,127.273614699,132.915429917,138.720450704,144.690990211,150.829361588
60,Poliwag,Mud Shot,Body Slam,16.3877260896,7.84,128.479772543,1,108,98,80,10.9090909091,25.9137529138,0.284226965122,15.1738204534,134.737892345,141.194371915,147.852283952,154.714701154,161.784696219,169.065341848,176.559710737,184.270875586,192.201909093,200.355883957
61,Poliwhirl,Bubble,Scald,20.8916256766,17.16,358.500296611,1,132,132,130,13.5869565217,17.527173913,0.568504832291,15.826989149,370.925412929,383.634346729,396.630302978,409.91648664,423.496102681,437.372356066,451.548451761,466.02759473,480.81298994,495.907842354
61,Poliwhirl,Bubble,Mud Bomb,17.9347826087,17.16,307.760869565,0,132,132,130,13.5869565217,11.8781354515,0.568504832291,13.5869565217,318.427428668,329.33763587,340.494242527,351.9,363.557659647,375.469972826,387.639690897,400.069565217,412.762347147,425.720788043
61,Poliwhirl,Bubble,Bubble Beam,17.9347826087,17.16,307.760869565,0,132,132,130,13.5869565217,13.2707083958,0.568504832291,13.5869565217,318.427428668,329.33763587,340.494242527,351.9,363.557659647,375.469972826,387.639690897,400.069565217,412.762347147,425.720788043
61,Poliwhirl,Mud Shot,Scald,19.6465872156,17.16,337.13543662,1,132,132,130,10.9090909091,17.4602272727,0.606717226436,14.8837781936,348.820076924,360.77162058,372.993081554,385.487473811,398.257811315,411.307108032,424.638377927,438.254634965,452.158893111,466.35416633
61,Poliwhirl,Mud Shot,Mud Bomb,15.0783098592,17.16,258.743797183,1,132,132,130,10.9090909091,11.8111888112,0.569640062598,11.4229620145,267.711493464,276.88403201,286.263725973,295.852888502,305.653832746,315.668871857,325.900318982,336.350487273,347.021689878,357.916239949
61,Poliwhirl,Mud Shot,Bubble Beam,16.205814978,17.16,278.091785022,1,132,132,130,10.9090909091,13.2037617555,0.596182085169,12.2771325591,287.730055362,297.588485382,307.669561201,317.975768939,328.509594714,339.273524646,350.270044854,361.501641458,372.970800577,384.68000833
62,Poliwrath,Bubble,Hydro Pump,33.0633361204,36.36,1202.18290134,1,180,202,180,13.5869565217,29.9449370709,0.292307692308,18.3685200669,1231.37927365,1261.04390547,1291.1805164,1321.79282609,1352.88455415,1384.4594202,1416.52114388,1449.07344482,1482.12004262,1515.66465693
62,Poliwrath,Bubble,Submission,27.8492927164,36.36,1012.60028317,1,180,202,180,13.5869565217,18.1968167702,0.408878504673,15.4718292869,1037.19242704,1062.17898653,1087.56309466,1113.3478845,1139.53648908,1166.13204145,1193.13767465,1220.55652174,1248.39171575,1276.64638973
62,Poliwrath,Bubble,Ice Punch,24.4565217391,36.36,889.239130435,0,180,202,180,13.5869565217,13.1968167702,0.408878504673,13.5869565217,910.835309103,932.777853261,955.069514266,977.713043478,1000.71119226,1024.06671196,1047.78235394,1071.86086957,1096.30501019,1121.11752717
62,Poliwrath,Mud Shot,Hydro Pump,30.766644385,36.36,1118.67518984,1,180,202,180,10.9090909091,29.8779904306,0.325980392157,17.0925802139,1145.84348287,1173.44750851,1201.49072799,1229.97660257,1258.90859349,1288.290162,1318.12476935,1348.41587679,1379.16694556,1410.38143692
62,Poliwrath,Mud Shot,Submission,25.4525529265,36.36,925.454824408,1,180,202,180,10.9090909091,18.1298701299,0.447488584475,14.1403071814,947.930542192,970.766731756,993.966256513,1017.53197988,1041.46676526,1065.77347606,1090.45497572,1115.51412762,1140.95379519,1166.77684184
62,Poliwrath,Mud Shot,Ice Punch,21.9326441437,36.36,797.470941064,1,180,202,180,10.9090909091,13.1298701299,0.574443141852,12.184802302,816.838425396,836.5165308,856.5077247,876.814474518,897.439247675,918.384511595,939.652733701,961.246381413,983.167922156,1005.41982335
63,Abra,Zen Headbutt,Psyshock,17.7955288986,3.8,67.6230098146,1,110,76,50,14.2857142857,18.8756613757,0.412213740458,16.1777535442,71.994946599,76.541967121,81.267347376,86.1743633588,91.2662910646,96.5464064885,102.017985626,107.684304471,113.54863902,119.614265267
63,Abra,Zen Headbutt,Signal Beam,16.0025693731,3.8,60.8097636177,1,110,76,50,14.2857142857,14.8732718894,0.446043165468,14.5477903392,64.7412130331,68.8301059096,73.0793881745,77.4920057554,82.0709045799,86.8190305755,91.7393296698,96.8347477903,102.108230865,107.56272482
63,Abra,Zen Headbutt,Shadow Ball,16.0476190476,3.8,60.980952381,1,110,76,50,14.2857142857,14.9675324675,0.444444444444,14.5887445887,64.9234694264,69.0238731602,73.285117803,77.7101575758,82.3019466991,87.0634393939,91.997589881,97.107352381,102.395681115,107.865530303
